subjID,exptPart,trialNumber,roleCurrent,marblesSampled,asymm,probBullshitterRed,probBullshitDetectorRed,probGlobal,drawnRed,reportedDrawn,compLie,compUnifLie,compDetect,callBS,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchResponseTime,pseudoRound,trialTime
sona-31839,trial,63,bullshitter,10,True,0.5,0.2,0.48125,4,2,-1,False,0.5,False,2,8,234,241,2794.3477109538026,5075,How many red marbles did your opponent report drawing?,-1,-1,-1,False,25362
sona-31839,trial,64,bullshitDetector,10,True,0.2,0.8,0.2375,1,10,10,False,-1,False,0,10,234,251,7052.86138664702,17356,How many red marbles did your opponent report drawing?,10,10,6260,False,31932
sona-31839,trial,65,bullshitter,10,True,0.8,0.5,0.78125,2,3,-1,False,0.048828125,False,3,7,237,258,3037.1446200668333,4581,How many red marbles did your opponent report drawing?,-1,-1,-1,True,16576
sona-31839,trial,66,bullshitDetector,10,False,0.8,0.8,0.8,6,0,-1,True,0.048828125,False,10,0,247,258,5623.9920964137755,9269,How many red marbles did your opponent report drawing?,-1,-1,-1,False,16541
sona-31839,trial,67,bullshitter,10,False,0.8,0.8,0.8,0,4,-1,False,-0.11782097919999997,False,4,6,251,264,3034.2086473002973,16349,How many red marbles did your opponent report drawing?,-1,-1,-1,True,24013
sona-31839,trial,68,bullshitDetector,10,False,0.2,0.2,0.2,0,4,-1,False,-0.11782097919999997,False,6,4,257,268,5360.136585774966,2124,How many red marbles did your opponent report drawing?,-1,-1,-1,True,9525
sona-31839,trial,69,bullshitter,10,False,0.5,0.5,0.5,7,7,-1,False,0.822265625,True,7,-2,264,266,2238.249678196429,7181,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14130
sona-31839,trial,70,bullshitDetector,10,False,0.2,0.2,0.2,1,3,3,False,-1,False,7,3,271,269,6283.917991441673,3561,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11822
sona-31839,trial,71,bullshitter,10,True,0.2,0.8,0.2375,1,4,-1,False,-0.11782097919999997,False,4,6,275,275,3057.2029761804674,11439,How many red marbles did your opponent report drawing?,-1,-1,-1,False,19268
sona-31839,trial,72,bullshitDetector,10,True,0.8,0.5,0.78125,10,9,-1,False,-0.11782097919999997,False,1,9,276,284,6784.388443523103,2934,How many red marbles did your opponent report drawing?,9,9,2462,True,13612
sona-31839,trial,73,bullshitter,10,True,0.2,0.8,0.2375,3,5,-1,False,-0.091396864,False,5,5,281,289,2259.318274006432,6059,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14391
sona-31839,trial,74,bullshitDetector,10,True,0.5,0.2,0.48125,6,6,4,False,-1,True,-1,6,280,295,5871.354821413757,4226,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14358
sona-31839,trial,75,bullshitter,10,False,0.8,0.8,0.8,7,6,-1,False,-0.0033164800000000383,False,6,4,286,299,2630.542078304932,10613,How many red marbles did your opponent report drawing?,-1,-1,-1,False,18745
sona-31839,trial,76,bullshitDetector,10,True,0.2,0.5,0.21875,1,3,-1,True,-0.0033164800000000383,False,7,3,293,302,6901.646266186834,2570,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10728
sona-31839,trial,77,bullshitter,10,True,0.8,0.2,0.7625,4,2,-1,False,0.5,True,-5,5,288,307,2158.0852293858698,5763,How many red marbles did your opponent report drawing?,-1,-1,-1,True,12338
sona-31839,trial,78,bullshitDetector,10,True,0.8,0.5,0.78125,8,6,-1,False,0.5,False,4,6,292,313,6270.966072131637,9653,How many red marbles did your opponent report drawing?,-1,-1,-1,True,24439
sona-31839,trial,79,bullshitter,10,True,0.2,0.8,0.2375,6,6,-1,False,-0.0033164800000000383,False,6,4,298,317,2384.772502555131,5309,How many red marbles did your opponent report drawing?,-1,-1,-1,True,13333
sona-31839,trial,80,bullshitDetector,10,True,0.5,0.2,0.48125,4,5,-1,False,-0.0033164800000000383,False,5,5,303,322,5965.1803275741295,1940,How many red marbles did your opponent report drawing?,-1,-1,-1,True,9361
sona-31839,trial,81,bullshitter,10,False,0.2,0.2,0.2,2,2,-1,False,0.5,False,2,8,305,330,2354.7835897417776,11085,How many red marbles did your opponent report drawing?,-1,-1,-1,False,19659
sona-31839,trial,82,bullshitDetector,10,True,0.8,0.2,0.7625,8,8,2,False,-1,False,2,8,307,338,5275.751107504183,2879,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9416
sona-31839,trial,83,bullshitter,10,True,0.5,0.2,0.48125,7,7,-1,False,0.8221225472000002,True,7,-2,314,336,2890.167054457541,5557,How many red marbles did your opponent report drawing?,-1,-1,-1,True,13095
sona-31839,trial,84,bullshitDetector,10,False,0.2,0.2,0.2,1,2,2,False,-1,True,5,-5,319,331,5942.365666542881,2490,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9857
sona-31839,trial,85,bullshitter,10,False,0.8,0.8,0.8,7,8,-1,False,0.5,False,8,2,327,333,2424.115963311282,13545,How many red marbles did your opponent report drawing?,-1,-1,-1,False,20734
sona-31839,trial,86,bullshitDetector,10,False,0.2,0.2,0.2,0,1,-1,False,0.5,False,9,1,336,334,5566.481525756275,2186,How many red marbles did your opponent report drawing?,-1,-1,-1,True,9330
sona-31839,trial,87,bullshitter,10,False,0.8,0.8,0.8,8,7,-1,False,0.19801011199999996,False,7,3,343,337,2886.936707163086,7935,How many red marbles did your opponent report drawing?,-1,-1,-1,False,16227
sona-31839,trial,88,bullshitDetector,10,True,0.2,0.8,0.2375,2,9,9,False,-1,False,1,9,344,346,5493.521934097773,5963,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12951
sona-31839,trial,89,bullshitter,10,True,0.2,0.5,0.21875,2,3,-1,False,0.048828125,False,3,7,347,353,3087.2323350605247,4237,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11977
sona-31839,trial,90,bullshitDetector,10,True,0.5,0.2,0.48125,8,8,0,False,-1,False,2,8,349,361,5300.3734162098535,2998,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10192
sona-31839,trial,91,bullshitter,10,True,0.8,0.2,0.7625,5,4,-1,False,0.7894069760000003,True,-5,5,344,366,2756.9911867804267,6672,How many red marbles did your opponent report drawing?,-1,-1,-1,False,19003
sona-31839,trial,92,bullshitDetector,10,True,0.8,0.2,0.7625,9,7,-1,False,0.7894069760000003,True,5,-5,349,361,5350.251199101507,2500,How many red marbles did your opponent report drawing?,-1,-1,-1,True,9712
sona-31839,trial,93,bullshitter,10,True,0.8,0.2,0.7625,6,6,-1,False,0.8213361152000003,True,6,-1,355,360,2171.6879905641294,7875,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14884
sona-31839,trial,94,bullshitDetector,10,True,0.2,0.8,0.2375,1,9,9,False,-1,False,1,9,356,369,5705.82838790346,1837,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8925
sona-31839,trial,95,bullshitter,10,True,0.5,0.8,0.51875,3,5,-1,False,-0.091396864,False,5,5,361,374,2114.0921313348836,6178,How many red marbles did your opponent report drawing?,-1,-1,-1,True,13414
sona-31839,trial,96,bullshitDetector,10,True,0.8,0.2,0.7625,9,9,3,False,-1,True,-4,9,357,383,5171.931499974957,2302,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9011
sona-31839,trial,97,bullshitter,10,True,0.2,0.5,0.21875,5,5,-1,False,0.5,False,5,5,362,388,2446.3522524133314,5275,How many red marbles did your opponent report drawing?,-1,-1,-1,True,12054
sona-31839,trial,98,bullshitDetector,10,True,0.8,0.2,0.7625,8,0,-1,False,0.5,False,10,0,372,388,6645.6529883313915,5202,How many red marbles did your opponent report drawing?,-1,-1,-1,True,13225
sona-31839,trial,99,bullshitter,10,True,0.5,0.8,0.51875,6,7,-1,False,0.19801011199999996,False,7,3,379,391,2950.395226467899,4655,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12950
sona-31839,trial,100,bullshitDetector,10,False,0.8,0.8,0.8,6,8,-1,False,0.19801011199999996,False,2,8,381,399,6088.255964109432,1287,How many red marbles did your opponent report drawing?,-1,-1,-1,True,9884
sona-31950,practice,1,bullshitter,10,False,0.8,0.8,0.8,7,10,-1,False,0.8758096384,True,-5,5,-5,5,2920.5390843596547,27120,How many red marbles did you actually draw?,7,8,7692,False,63251
sona-31950,practice,2,bullshitDetector,10,True,0.5,0.8,0.51875,6,9,9,False,-1,True,5,-5,0,0,6217.611803309513,7373,How many red marbles did your opponent report drawing?,9,9,6158,False,26448
sona-31950,practice,3,bullshitter,10,True,0.8,0.5,0.78125,7,6,-1,False,0.705078125,True,-5,5,-5,5,2591.7386255230967,8902,How many red marbles did you actually draw?,7,7,3105,False,33875
sona-31950,practice,4,bullshitDetector,10,True,0.5,0.2,0.48125,6,6,2,False,-1,True,-1,6,-6,11,6845.407843455559,4396,What was the proportion of red to blue marbles from your perspective?,20,2,6370,False,24242
sona-31950,trial,1,bullshitDetector,10,False,0.8,0.8,0.8,7,7,7,False,-1,False,3,7,3,7,5367.222928173014,3355,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,11733
sona-31950,trial,2,bullshitter,10,True,0.8,0.2,0.7625,2,2,-1,False,0.5,True,2,3,5,10,2143.0187884875722,16057,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,25478
sona-31950,trial,3,bullshitDetector,10,True,0.8,0.5,0.78125,5,6,6,False,-1,False,4,6,9,16,5536.048879230777,4138,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,11784
sona-31950,trial,4,bullshitter,10,True,0.5,0.8,0.51875,5,5,-1,False,-0.091396864,False,5,5,14,21,3136.1761491293387,6609,How many red marbles did you actually draw?,5,5,3851,False,19847
sona-31950,trial,5,bullshitDetector,10,True,0.8,0.5,0.78125,8,8,5,False,-1,False,2,8,16,29,6282.874550864781,2357,How many red marbles did you actually draw?,-1,-1,-1,False,14111
sona-31950,trial,6,bullshitter,10,False,0.8,0.8,0.8,5,6,-1,False,-0.0033164800000000383,False,6,4,22,33,2478.617875525537,8928,What was the proportion of red to blue marbles from your perspective?,80,64,5707,True,22915
sona-31950,trial,7,bullshitDetector,10,True,0.5,0.8,0.51875,5,8,8,False,-1,True,5,-5,27,28,6431.090004456478,3884,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,16711
sona-31950,trial,8,bullshitter,10,False,0.2,0.2,0.2,4,4,-1,False,0.7894069760000002,False,4,6,31,34,2756.5522674048675,6127,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,15714
sona-31950,trial,9,bullshitDetector,10,False,0.2,0.2,0.2,2,2,0,False,-1,False,8,2,39,36,7015.120854819315,3268,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,12488
sona-31950,trial,10,bullshitter,10,True,0.2,0.8,0.2375,0,0,-1,False,-0.12419025919999997,False,0,10,39,46,2559.0538822242224,7192,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,18707
sona-31950,trial,11,bullshitDetector,10,True,0.2,0.5,0.21875,4,6,6,False,-1,False,4,6,43,52,6756.179355984774,9088,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,18888
sona-31950,trial,12,bullshitter,10,True,0.8,0.5,0.78125,7,7,-1,False,0.822265625,True,7,-2,50,50,2398.5517722759596,6956,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,18790
sona-31950,trial,13,bullshitDetector,10,True,0.5,0.8,0.51875,6,8,8,False,-1,True,5,-5,55,45,5822.065531359766,898,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,9411
sona-31950,trial,14,bullshitter,10,False,0.8,0.8,0.8,6,7,-1,False,0.1980101119999999,False,7,3,62,48,2233.4784122807296,7160,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,14827
sona-31950,trial,15,bullshitDetector,10,True,0.8,0.2,0.7625,8,7,-1,False,0.1980101119999999,True,5,-5,67,43,5897.769518674041,2846,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,11498
sona-31950,trial,16,bullshitter,10,True,0.5,0.8,0.51875,6,4,-1,False,-0.11782097919999997,False,4,6,71,49,2791.5840448932586,6960,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,15646
sona-31950,trial,17,bullshitDetector,10,True,0.8,0.2,0.7625,8,8,3,False,-1,True,-3,8,68,57,5484.585968421736,4353,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,11567
sona-31950,trial,18,bullshitter,10,True,0.2,0.5,0.21875,1,9,-1,False,0.8759765625,True,-5,5,63,62,2525.6347793618907,6766,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,14029
sona-31950,trial,19,bullshitDetector,10,False,0.2,0.2,0.2,1,1,-1,True,0.8759765625,True,4,1,67,63,5272.136935261151,4689,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,12563
sona-31950,trial,20,bullshitter,10,True,0.8,0.2,0.7625,7,7,-1,False,0.8221225472000001,True,7,-2,74,61,2074.296238454507,4954,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,12881
sona-31950,trial,21,bullshitDetector,10,False,0.2,0.2,0.2,2,2,2,False,-1,True,3,2,77,63,5414.4943113265,2952,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,10435
sona-31950,trial,22,bullshitter,10,True,0.8,0.2,0.7625,7,2,-1,False,0.5,True,-5,5,72,68,2198.667263579566,10958,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,18994
sona-31950,trial,23,bullshitDetector,10,False,0.5,0.5,0.5,4,5,5,False,-1,False,5,5,77,73,5954.987394225628,2946,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,10943
sona-31950,trial,24,bullshitter,10,False,0.8,0.8,0.8,7,9,-1,False,0.7684354560000001,True,-5,5,72,78,2830.786828026613,7153,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,15956
sona-31950,trial,25,bullshitDetector,10,True,0.8,0.5,0.78125,8,8,4,False,-1,False,2,8,74,86,6341.121777009339,1968,What was the proportion of red to blue marbles from your opponent's perspective?,NA,68,4955,False,17000
sona-31950,trial,26,bullshitter,10,True,0.2,0.5,0.21875,2,2,-1,False,-0.068359375,False,2,8,76,94,2115.2936535674944,3357,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,11556
sona-31950,trial,27,bullshitDetector,10,True,0.2,0.5,0.21875,1,3,3,False,-1,False,7,3,83,97,5363.097075240088,2854,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,9908
sona-31950,trial,28,bullshitter,10,True,0.8,0.5,0.78125,6,8,-1,False,0.8662109375,False,8,2,91,99,3084.8087943039013,2913,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,True,10802
sona-31950,trial,29,bullshitDetector,10,False,0.2,0.2,0.2,0,0,0,False,-1,True,5,0,96,99,5132.137226032302,2788,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,13015
sona-31950,trial,30,bullshitter,10,True,0.2,0.5,0.21875,3,3,-1,False,0.048828125,False,3,7,99,106,2764.2351678494038,3897,What was the proportion of red to blue marbles from your perspective?,21.875,8,5360,False,17344
sona-31950,trial,31,bullshitDetector,10,False,0.8,0.8,0.8,9,9,-1,False,0.048828125,False,1,9,100,115,6623.735351437711,3908,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,12786
sona-31950,trial,32,bullshitter,10,True,0.5,0.2,0.48125,7,7,-1,False,0.8221225472000001,False,7,3,107,118,2174.760861622375,44746,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,55234
sona-31950,trial,33,bullshitDetector,10,True,0.5,0.2,0.48125,5,10,-1,True,0.8221225472000001,True,5,-5,112,113,5356.639046675862,8009,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,15886
sona-31950,trial,34,bullshitter,10,False,0.5,0.5,0.5,3,4,-1,False,0.25390625,False,4,6,116,119,2309.6097699297275,7528,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,17179
sona-31950,trial,35,bullshitDetector,10,True,0.2,0.8,0.2375,3,3,-1,True,0.25390625,False,7,3,123,122,5514.9296637393845,5103,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,13194
sona-31950,trial,36,bullshitter,10,False,0.5,0.5,0.5,1,1,-1,False,-0.1123046875,False,1,9,124,131,3153.718585805041,4189,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,13584
sona-31950,trial,37,bullshitDetector,10,True,0.5,0.8,0.51875,5,9,9,False,-1,False,1,9,125,140,6006.770713505717,2999,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,11162
sona-31950,trial,38,bullshitter,10,True,0.2,0.8,0.2375,2,2,-1,False,-0.12411243519999997,False,2,8,127,148,2357.3873558685546,5491,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,12639
sona-31950,trial,39,bullshitDetector,10,False,0.2,0.2,0.2,1,1,1,False,-1,False,9,1,136,149,6986.334260821879,4458,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,14053
sona-31950,trial,40,bullshitter,10,False,0.8,0.8,0.8,7,8,-1,False,0.5,False,8,2,144,151,2082.1022927166396,5478,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,12679
sona-31950,trial,41,bullshitDetector,10,True,0.8,0.2,0.7625,9,9,3,False,-1,True,-4,9,140,160,5447.743403540807,2422,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,10505
sona-31950,trial,42,bullshitter,10,True,0.5,0.8,0.51875,5,5,-1,False,-0.091396864,False,5,5,145,165,2727.4030857927382,4914,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,15441
sona-31950,trial,43,bullshitDetector,10,False,0.5,0.5,0.5,6,6,5,False,-1,True,-1,6,144,171,6705.401572508425,961,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,9540
sona-31950,trial,44,bullshitter,10,True,0.2,0.8,0.2375,5,5,-1,False,-0.091396864,False,5,5,149,176,2065.848784999142,5859,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,16273
sona-31950,trial,45,bullshitDetector,10,True,0.5,0.8,0.51875,5,10,10,False,-1,True,5,-5,154,171,5796.760927366172,1224,How many red marbles did your opponent report drawing?,10,10,5191,False,15586
